0	0.593133	0.516197	-0.617846	0.0	0.684988	0.079707	0.7241810000000001	0.0	0.423067	-0.8527530000000001	-0.306312	0.0	-2.73968	2.0	1.46191	0.0	-0.593133	0.516197	-0.617847	0.0	0.751317	0.07909119999999999	-0.655185	0.0	-0.289338	-0.8528100000000001	-0.43473900000000004	0.0	2.66032	2.0	1.53809	0.0	
0	0.813883	0.512455	-0.273832	0.0	0.339908	-0.0377102	0.9397030000000001	0.0	0.471229	-0.857886	-0.204879	0.0	-2.73473	2.0362400000000003	1.37428	2.38419e-05	-0.593133	0.516197	-0.617846	0.0	0.751351	0.0791911	-0.655134	0.0	-0.28925	-0.852801	-0.434816	0.0	2.66032	2.0	1.53809	0.0	
0	0.851767	0.415042	-0.319738	0.0	0.309494	0.093819	0.946262	0.0	0.42273599999999995	-0.9049520000000001	-0.0485412	0.0	-2.5773599999999997	2.38908	0.971693	0.0	-0.593133	0.516197	-0.617847	0.0	0.751416	0.0793842	-0.655036	0.0	-0.28908	-0.852783	-0.434964	0.0	2.66032	2.0	1.53809	0.0	
0	0.8252649999999999	0.521456	-0.21684299999999998	0.0	0.277923	-0.0407468	0.9597389999999999	0.0	0.491626	-0.852305	-0.178552	0.0	-2.33435	2.87017	0.466116	0.19196300000000002	-0.593133	0.516197	-0.617846	0.0	0.751483	0.0795804	-0.654936	0.0	-0.288907	-0.852765	-0.435115	0.0	2.66032	2.0	1.53809	0.0	
0	0.756842	0.516288	-0.400796	0.0	0.48118999999999995	-0.0251513	0.8762559999999999	0.0	0.44231899999999996	-0.8560459999999999	-0.267468	0.0	-2.1801	3.15745	0.13109	0.00325894	-0.593133	0.516197	-0.617847	0.0	0.751548	0.0797738	-0.654837	0.0	-0.28873699999999997	-0.8527469999999999	-0.43526400000000004	0.0	2.66032	2.0	1.53809	0.0	
0	0.745749	0.501854	-0.438179	0.0	0.49554	0.0217738	0.8683120000000001	0.0	0.44530600000000004	-0.8646780000000001	-0.23245100000000002	0.0	-2.13788	3.1304	0.193232	0.0	-0.593133	0.516197	-0.617847	0.0	0.7516	0.07992619999999999	-0.654759	0.0	-0.288603	-0.8527319999999999	-0.435381	0.0	2.66032	2.0	1.53809	0.0	
0	0.795473	0.558834	-0.234364	0.0	0.350844	-0.109375	0.930025	0.0	0.494096	-0.8220350000000001	-0.283068	0.0	-2.0807599999999997	3.20053	0.10974	0.0	-0.593133	0.516197	-0.617846	0.0	0.751648	0.0800674	-0.654687	0.0	-0.288478	-0.852719	-0.435489	0.0	2.66032	2.0	1.53809	0.0	
0	0.843942	0.535188	-0.03653869999999999	0.0	0.204459	-0.257945	0.9442780000000001	0.0	0.495942	-0.804387	-0.32711399999999996	0.0	-2.16127	3.33241	0.06690789999999999	0.22577399999999997	-0.593133	0.516197	-0.617847	0.0	0.751685	0.0801775	-0.6546310000000001	0.0	-0.288381	-0.852709	-0.43557399999999996	0.0	2.66032	2.0	1.53809	0.0	
0	0.848068	0.529299	0.0249867	0.0	0.16316	-0.305705	0.938042	0.0	0.504143	-0.791447	-0.345619	0.0	-2.21794	3.45152	0.08155950000000001	0.23399899999999998	-0.593133	0.516197	-0.617847	0.0	0.751726	0.08029839999999999	-0.654569	0.0	-0.288274	-0.8526969999999999	-0.435667	0.0	2.66032	2.0	1.53809	0.0	
0	0.8601840000000001	0.509867	0.010920399999999999	0.0	0.16308699999999998	-0.295302	0.9413819999999999	0.0	0.483205	-0.8079810000000001	-0.33716599999999997	0.0	-2.25051	3.50559	0.134154	-0.0102131	-0.593133	0.516197	-0.617846	0.0	0.751763	0.080407	-0.654514	0.0	-0.288179	-0.8526870000000001	-0.43575	0.0	2.66032	2.0	1.53809	0.0	
